event_num,interaction_num,index,crystal,edep,x,y,z,slice_sect,time
566,1,2036,5,58.492,-3.354,13.315,-19.521,2,252319432.985
566,2,2038,26,138.243,-6.758,11.944,-19.383,3,252319433.142
567,0,2039,1,700.798,7.733,10.081,-22.39,15,115157286.89
567,1,2041,1,179.498,7.969,9.494,-22.782,25,115157286.938
568,0,2043,10,243.768,-0.37,-14.257,-25.45,45,218887095.369
569,0,2044,14,579.0,10.834,-5.915,-22.774,21,100722835.711
569,1,2045,14,220.825,8.344,-4.822,-22.527,0,100722835.802
570,0,2046,19,332.012,12.65,14.798,-15.701,10,312099960.322
570,1,2047,19,118.271,16.673,15.597,-16.724,34,312099960.463
570,2,2049,19,363.294,17.753,15.566,-16.466,34,312099960.505
571,0,2050,24,261.436,-14.972,15.193,-14.084,15,80986632.596
572,0,2051,40,770.155,4.832,-14.417,-21.008,23,156881723.032
572,1,2052,40,202.802,4.284,-13.727,-18.69,3,156881723.114
573,0,2054,35,696.405,-9.022,-17.219,-19.249,20,11476830.455
573,1,2055,35,63.404,-10.242,-15.809,-18.205,20,11476830.526
573,2,2057,35,146.944,-10.324,-14.964,-17.912,10,11476830.569
573,3,2058,33,101.63,-11.165,-14.883,-17.983,20,11476830.596
574,0,2059,29,326.967,-21.279,1.667,-17.924,34,396133968.518
574,1,2064,29,699.439,-21.676,1.944,-19.682,44,396133968.597
575,0,2065,17,555.984,13.755,8.689,-18.37,2,16334782.173
575,1,2068,17,284.829,15.332,8.044,-18.315,11,16334782.233
575,2,2069,17,156.363,14.336,7.585,-18.201,1,16334782.271
576,0,2071,35,725.455,-9.533,-18.627,-16.816,25,497962829.806
576,1,2072,35,54.098,-8.634,-19.233,-18.906,35,497962829.882
576,2,2073,35,42.337,-9.041,-18.408,-20.368,30,497962829.939
576,3,2075,35,186.44,-9.755,-18.073,-19.495,30,497962829.987
577,0,2076,17,766.208,15.196,7.511,-17.432,0,11468060.64
578,0,2077,14,189.71,8.303,-10.277,-21.803,14,44220386.101
578,1,2078,14,204.754,8.612,-10.327,-22.311,24,44220386.121
578,2,2079,14,77.265,10.267,-7.887,-25.701,30,44220386.271
578,3,2080,14,116.138,11.701,-7.578,-27.008,41,44220386.336
578,4,2081,13,112.023,13.471,-4.461,-28.822,55,44220386.47
578,5,2082,13,275.076,14.429,-3.866,-28.264,55,44220386.512
579,0,2084,29,700.433,-19.512,4.068,-18.516,20,54334768.727
579,1,2085,29,3.888,-19.824,4.196,-19.174,30,54334768.748
579,2,2087,29,108.168,-20.642,3.756,-19.825,30,54334768.786
579,3,2089,29,163.075,-20.357,0.302,-17.358,24,54334768.928
580,0,2091,38,692.597,-1.27,-15.849,-22.658,33,46522606.236
580,1,2092,38,27.659,-1.904,-16.9,-21.949,32,46522606.277
580,2,2093,38,142.03,-1.659,-19.033,-19.988,31,46522606.375
580,3,2094,38,140.502,-1.995,-18.639,-20.056,31,46522606.392
581,0,2095,25,554.441,-7.322,18.542,-14.074,4,290707083.317
581,1,2096,23,240.079,-5.183,17.069,-21.391,32,290707083.576
582,0,2097,23,801.01,-3.036,17.971,-19.184,21,38141880.885
582,1,2099,23,206.657,-2.803,17.291,-17.933,1,38141880.946
583,0,2100,43,298.256,18.748,-5.784,-16.054,10,16528344.717
583,1,2102,42,520.345,19.843,-5.11,-17.131,20,16528344.776
583,2,2106,42,178.87,20.257,-5.114,-16.665,20,16528344.832
584,0,2107,6,705.523,-8.842,2.355,-24.844,21,148530349.383
584,1,2108,8,25.027,-10.606,2.504,-23.765,25,148530349.453
584,2,2109,8,264.904,-11.307,1.893,-23.048,15,148530349.493
585,0,2111,6,462.069,-3.018,1.49,-25.33,13,13082242.054
586,0,2112,32,216.563,-17.21,-8.041,-24.258,54,96187174.56
586,1,2113,32,170.624,-16.5,-8.408,-24.466,44,96187174.587
587,0,2114,33,740.109,-12.399,-13.598,-14.692,5,98195149.223
588,0,2115,43,508.046,20.71,-6.427,-16.533,20,67667699.49
588,1,2116,42,15.241,24.968,-4.318,-15.767,45,67667699.65
589,0,2120,14,998.21,7.661,-9.866,-24.689,34,461233736.954
590,0,2121,31,314.12,-20.697,-3.06,-12.867,3,198423388.905
590,1,2122,31,195.262,-21.002,-2.79,-13.375,13,198423388.927
590,2,2123,27,336.642,-24.058,7.149,-16.534,42,198423389.29
590,3,2124,31,165.788,-25.0,-2.526,-13.504,33,198423389.629
591,0,2125,13,280.45,9.589,0.818,-23.438,12,28275604.588
591,1,2126,13,565.263,10.684,0.454,-24.236,22,28275604.634
591,2,2128,13,179.168,10.022,0.821,-23.964,22,28275604.662
592,0,2129,2,153.305,12.873,4.473,-29.036,55,33006761.968
593,0,2130,21,404.252,-0.023,19.356,-14.097,1,16667053.601
593,1,2132,21,587.717,2.407,22.796,-14.17,23,16667053.747
594,0,2133,23,702.566,-5.704,17.72,-18.568,23,21263878.794
594,1,2136,23,335.77,-4.624,17.989,-18.572,13,21263878.858
595,0,2137,44,697.691,16.667,-5.146,-17.741,10,12461358.252
595,1,2138,44,151.662,15.91,-4.027,-18.501,5,12461358.304
595,2,2139,44,159.321,15.977,-4.619,-19.214,15,12461358.335
596,0,2140,8,754.672,-12.29,-0.1,-21.522,1,24481489.11
597,0,2142,44,321.382,16.882,-3.304,-20.119,25,119302745.543
598,0,2146,7,974.908,-9.014,-7.511,-20.697,3,67049442.457
599,0,2147,42,310.19,19.166,-4.14,-15.554,10,7312594.591
599,1,2149,42,430.552,19.218,-4.392,-16.32,10,7312594.624
599,2,2150,42,218.71,19.749,-4.639,-16.975,20,7312594.653
600,0,2151,1,446.647,6.145,10.568,-26.906,40,8138575.817
600,1,2152,1,191.15,4.197,9.99,-24.651,21,8138575.919
601,0,2153,38,152.91,2.009,-16.499,-19.975,25,8917929.414
601,1,2155,36,272.043,3.098,-19.125,-17.181,21,8917929.552
602,0,2156,17,714.573,19.425,13.364,-19.038,44,9601030.022
602,1,2157,17,305.376,19.126,13.115,-19.359,44,9601030.039
603,0,2160,3,1034.91,-2.886,8.341,-23.302,10,103401804.914
604,0,2161,39,618.374,10.049,-18.267,-11.873,3,132756365.001
604,1,2165,39,412.354,11.351,-17.576,-12.768,3,132756365.073
605,0,2166,25,548.569,-14.457,20.745,-16.948,41,1720444.176
606,0,2170,36,1012.273,4.297,-19.009,-13.65,4,53762864.193
607,0,2171,21,323.878,-1.11,23.785,-15.827,31,45660205.877
607,1,2173,21,170.565,-1.513,23.383,-15.547,31,45660205.908
608,0,2174,5,289.808,0.362,11.551,-23.543,24,163825888.261
608,1,2175,5,460.691,0.345,12.077,-23.902,24,163825888.282
608,2,2176,1,200.375,1.257,10.783,-23.606,22,163825888.336
609,0,2179,33,840.858,-13.652,-19.688,-18.295,41,365801772.064
609,1,2181,33,172.392,-14.121,-20.439,-17.517,41,365801772.116
610,0,2182,33,513.352,-12.128,-14.682,-13.715,2,106496069.307
610,1,2183,33,140.733,-13.012,-14.329,-14.229,4,106496069.343
610,2,2184,33,141.673,-13.042,-13.254,-14.71,5,106496069.383
610,3,2185,33,14.46,-12.54,-13.336,-14.959,5,106496069.402
610,4,2186,33,188.631,-11.871,-14.264,-15.933,0,106496069.451
611,0,2188,14,984.673,10.573,-10.64,-27.395,54,24474614.922
612,0,2189,18,649.51,6.324,20.651,-19.627,32,15656803.044
612,1,2190,22,183.607,0.298,20.636,-21.197,40,15656803.252
612,2,2191,22,153.429,1.447,20.209,-20.817,30,15656803.295
613,0,2192,3,269.791,-2.67,7.713,-25.094,20,39469901.349
613,1,2193,3,522.791,-2.115,9.797,-26.822,31,39469901.441
613,2,2195,3,205.421,-2.769,8.51,-25.986,30,39469901.503
614,0,2198,37,1012.659,-3.178,-17.337,-15.825,5,429025569.153
615,0,2201,6,708.351,-5.959,1.575,-27.697,33,22412413.137
615,1,2202,6,154.022,-4.879,-1.466,-24.973,14,22412413.276
616,0,2203,18,318.119,7.001,18.867,-13.05,3,148971107.18
616,1,2204,18,295.3,8.602,19.548,-13.376,14,148971107.239
616,2,2206,18,151.468,9.553,18.699,-14.898,15,148971107.309
616,3,2207,18,2.526,9.923,20.627,-16.072,34,148971107.381
616,4,2208,18,228.146,9.716,24.142,-18.567,53,148971107.526
617,0,2209,43,426.808,18.002,-9.958,-13.405,3,109416643.259
617,1,2211,43,414.879,19.708,-11.175,-12.543,23,109416643.335
617,2,2212,43,165.683,19.624,-10.828,-13.127,23,109416643.358
618,0,2213,35,801.956,-6.029,-18.23,-21.012,32,5550440.866
618,1,2214,37,22.145,-1.537,-18.93,-17.472,25,5550441.058
618,2,2216,36,225.062,2.027,-19.216,-18.307,20,5550441.198
619,0,2217,43,563.19,20.742,-9.743,-14.138,23,4322098.197
619,1,2218,43,185.304,21.105,-8.277,-15.719,31,4322098.27
619,2,2219,43,80.337,20.803,-8.581,-16.229,30,4322098.293
619,3,2220,43,29.134,21.748,-9.97,-17.705,45,4322098.367
619,4,2221,43,19.884,22.523,-9.48,-17.638,40,4322098.402
619,5,2222,43,98.683,22.422,-10.663,-18.11,45,4322098.444
620,0,2223,35,759.734,-4.901,-18.251,-17.466,23,8991495.996
620,1,2224,37,73.548,-3.832,-18.484,-15.32,5,8991496.076
620,2,2225,37,164.87,-4.772,-19.194,-15.057,14,8991496.117
621,0,2226,43,302.869,19.185,-5.764,-14.523,11,264202011.403
621,1,2227,43,471.953,19.469,-5.675,-15.249,11,264202011.43
621,2,2229,42,205.207,19.169,-4.937,-14.886,15,264202011.465
622,0,2233,4,736.631,-10.04,6.775,-29.27,52,13565108.983
622,1,2234,4,275.175,-9.564,7.541,-29.095,52,13565109.007
623,0,2235,2,504.16,9.223,6.575,-21.244,0,114005486.563
623,1,2236,2,39.732,8.71,6.278,-22.247,0,114005486.602
623,2,2238,2,150.0,9.206,6.763,-24.513,20,114005486.809
624,0,2239,31,119.36,-20.354,-3.898,-13.645,2,100870954.536
625,0,2241,16,737.89,15.479,3.235,-25.122,44,258927786.782
625,1,2242,16,107.191,15.101,2.292,-24.806,44,258927786.812
626,0,2243,34,498.148,-14.484,-12.892,-19.475,31,16646733.393
626,1,2245,30,312.007,-17.439,-12.954,-19.12,32,16646733.504
626,2,2246,30,2.331,-17.002,-12.874,-17.544,32,16646733.557
626,3,2247,30,42.605,-17.011,-13.052,-17.021,32,16646733.576
626,4,2248,30,123.689,-16.753,-12.234,-17.053,22,16646733.605
627,0,2249,27,392.187,-17.614,9.264,-14.487,4,205299204.612
627,1,2250,24,156.133,-20.036,17.656,-16.407,54,205299204.91
628,0,2251,6,175.72,-4.062,-0.815,-25.365,14,13679219.974
629,0,2252,11,700.727,-3.865,-13.434,-19.723,2,63745907.395
629,1,2253,35,58.776,-4.641,-14.122,-18.841,2,63745907.452
629,2,2255,35,155.253,-5.012,-14.567,-18.405,2,63745907.476
630,0,2256,4,783.338,-6.323,6.302,-24.424,21,35470339.151
631,0,2257,25,716.817,-9.802,17.913,-11.973,2,53665897.949
632,0,2258,25,780.477,-11.716,20.506,-12.415,22,392806543.656
632,1,2261,25,228.102,-11.329,19.982,-12.52,22,392806543.706
633,0,2262,19,624.326,15.836,14.223,-15.136,24,49014626.908
633,1,2263,19,391.215,16.821,13.886,-14.724,24,49014626.945
634,0,2264,16,650.53,18.23,1.387,-26.053,53,31481863.009
634,1,2265,16,22.202,18.722,0.62,-25.824,53,31481863.041
634,2,2266,16,17.57,20.601,-0.835,-24.376,52,31481863.134
634,3,2267,44,110.508,22.016,-3.888,-23.318,55,31481863.251
634,4,2268,42,186.128,22.083,-2.23,-21.028,41,31481863.349
635,0,2269,18,330.306,8.066,20.784,-16.052,23,154278367.878
635,1,2270,18,338.699,11.774,22.219,-17.031,45,154278368.015
635,2,2271,18,34.801,11.715,22.403,-18.359,55,154278368.06
636,0,2272,37,476.414,-1.601,-18.341,-16.772,15,148694264.564
637,0,2274,6,587.715,-3.741,1.062,-28.737,33,82086689.941
637,1,2275,9,34.793,-0.762,-3.019,-27.9,34,82086690.113
637,2,2276,9,152.717,-0.44,-3.029,-27.232,34,82086690.138
638,0,2277,6,177.74,-5.193,-0.443,-27.248,34,263671412.455
638,1,2278,6,70.663,-5.304,-0.761,-27.845,34,263671412.478
638,2,2279,6,335.502,-5.659,-0.946,-28.926,44,263671412.516
638,3,2280,6,9.221,-5.482,-0.215,-29.516,44,263671412.548
639,0,2281,18,455.604,8.56,19.644,-15.495,24,35511021.185
639,1,2283,18,144.677,9.6,21.087,-14.966,34,35511021.248
640,0,2284,6,480.882,-5.872,-2.179,-27.154,35,151842540.146
640,1,2287,6,518.837,-4.35,0.496,-30.053,43,151842540.301
641,0,2288,3,149.708,-0.649,6.017,-24.436,12,28669807.914
641,1,2290,3,53.375,-1.279,5.403,-23.758,3,28669807.953
641,2,2292,3,104.236,-1.0,4.903,-23.257,3,28669807.98
641,3,2294,3,101.014,-1.568,4.715,-23.644,4,28669808.008
642,0,2296,14,335.311,7.771,-10.529,-23.081,24,22462427.612
642,1,2297,14,207.864,8.092,-11.401,-23.585,34,22462427.644
642,2,2299,10,172.823,4.541,-11.643,-22.003,13,22462427.776
643,0,2300,26,146.796,-8.44,11.683,-19.183,3,111652079.329
643,1,2301,26,33.604,-8.305,15.701,-23.497,42,111652079.526
643,2,2302,26,517.964,-8.175,16.874,-24.291,42,111652079.574
643,3,2303,26,283.34,-7.472,17.413,-23.387,42,111652079.616
644,0,2305,18,707.426,7.385,23.656,-18.877,52,46888690.172
644,1,2307,18,294.213,7.663,22.095,-19.885,42,46888690.232
645,0,2308,36,313.794,5.782,-17.143,-17.121,12,212501137.415
645,1,2309,40,514.208,7.538,-16.606,-21.258,31,212501137.575
646,0,2310,39,550.844,10.661,-16.63,-17.722,20,30607542.699
646,1,2311,41,86.036,12.418,-15.329,-19.662,30,30607542.797
647,0,2313,18,460.843,7.09,21.262,-20.568,42,74830626.94
647,1,2314,18,17.89,8.234,21.118,-18.701,42,74830627.002
647,2,2315,18,237.407,8.221,20.624,-16.496,23,74830627.078
648,0,2317,12,66.091,5.619,-0.809,-23.41,5,222294390.215
649,0,2318,29,591.63,-19.575,-0.406,-16.684,24,5636497.788
649,1,2319,29,140.762,-19.339,-0.248,-17.243,23,5636497.809
649,2,2321,29,274.331,-16.402,-0.174,-17.465,3,5636497.909
650,0,2322,40,453.366,9.808,-15.692,-18.916,20,65212413.827
650,1,2323,39,42.957,10.402,-18.504,-19.237,35,65212413.929
651,0,2324,36,662.075,5.025,-25.308,-17.136,54,94920313.482
651,1,2325,36,189.255,4.688,-24.981,-17.74,54,94920313.508
652,0,2326,20,764.009,12.676,13.174,-26.092,53,215582894.142
652,1,2329,17,108.058,15.883,10.347,-22.902,42,215582894.335
652,2,2330,17,92.375,16.946,10.135,-23.43,42,215582894.379
653,0,2331,4,485.496,-7.349,6.492,-22.586,1,194737836.226
653,1,2332,4,331.424,-8.834,8.278,-23.011,14,194737836.305
653,2,2333,4,191.452,-8.076,7.368,-22.122,4,194737836.355
654,0,2334,30,133.936,-15.599,-7.477,-16.653,1,43131861.831
655,0,2335,44,704.34,12.915,-4.867,-19.782,3,290938947.755
655,1,2339,13,148.107,8.853,0.716,-22.624,2,290938948.018
655,2,2340,13,1.015,9.205,1.041,-22.19,2,290938948.037
655,3,2342,13,144.047,9.632,1.16,-21.755,2,290938948.078
656,0,2343,16,221.344,15.794,4.703,-19.892,15,167707027.967
656,1,2344,16,791.079,17.357,3.499,-24.141,44,167707028.123
657,0,2345,28,22.604,-15.114,11.505,-20.217,32,104304100.265
658,0,2346,16,44.867,17.631,4.086,-22.835,35,47289760.511
658,1,2347,16,249.16,18.523,4.492,-24.772,55,47289760.583
659,0,2349,7,193.795,-10.508,-4.247,-21.697,5,140073173.837
659,1,2350,7,375.82,-11.77,-4.063,-23.961,25,140073173.915
659,2,2351,8,37.198,-14.566,1.081,-23.424,32,140073174.111
659,3,2358,8,375.517,-15.673,2.369,-22.07,23,140073174.24
660,0,2360,11,782.367,-2.816,-11.904,-21.344,1,98631183.329
660,1,2364,11,224.684,-4.022,-11.768,-20.119,2,98631183.403
661,0,2365,1,714.742,6.802,11.248,-23.623,25,12142226.431
661,1,2366,1,296.001,6.976,10.056,-23.86,25,12142226.472
662,0,2369,15,849.521,18.494,5.442,-14.825,0,11517740.54
663,0,2370,5,130.533,-3.035,13.734,-20.691,13,228107729.943
663,1,2371,5,591.555,-2.126,16.301,-23.405,33,228107730.071
663,2,2372,23,1.883,-3.271,17.306,-21.463,31,228107730.152
663,3,2373,23,56.043,-5.337,18.482,-19.381,23,228107730.259
663,4,2374,23,31.117,-5.474,17.939,-18.425,23,228107730.296
663,5,2375,23,171.037,-5.478,17.21,-18.421,13,228107730.32
664,0,2378,42,954.005,19.421,-2.262,-14.572,5,94202039.112
665,0,2380,18,581.409,10.062,22.975,-18.141,44,114826631.856
665,1,2381,18,413.487,10.781,22.448,-18.251,45,114826631.886
666,0,2382,44,744.957,13.405,-6.841,-18.462,2,45111765.727
667,0,2384,2,596.151,12.321,3.366,-23.617,24,101143649.016
667,1,2385,12,75.817,5.984,-1.245,-26.95,35,101143649.304
667,2,2386,12,170.64,4.564,-0.993,-29.158,44,101143649.391
667,3,2387,12,147.61,4.778,-0.842,-28.708,44,101143649.409
668,0,2388,4,177.77,-7.469,4.702,-21.935,2,99537625.43
668,1,2390,4,594.72,-8.673,4.745,-23.149,12,99537625.488
668,2,2393,4,238.81,-9.02,4.736,-23.862,22,99537625.535
669,0,2394,7,222.374,-10.273,-5.927,-23.956,24,19374401.258
669,1,2395,7,4.507,-10.972,-5.195,-25.904,35,19374401.332
670,0,2396,31,476.38,-19.528,-4.375,-13.807,1,62285717.022
671,0,2397,21,47.689,4.625,21.175,-14.634,24,107700955.654
671,1,2398,21,115.858,4.346,22.576,-15.812,34,107700955.716
671,2,2400,21,661.459,3.842,23.123,-16.841,34,107700955.759
672,0,2402,21,382.905,0.94,22.14,-13.94,22,270809583.56
673,0,2404,5,848.835,-1.325,11.0,-21.961,5,9867707.663
673,1,2405,5,190.612,-1.46,12.481,-20.829,3,9867707.721
674,0,2406,44,61.775,16.419,-4.91,-16.425,0,115699870.77
674,1,2407,44,360.736,18.72,-4.826,-18.313,20,115699870.869
674,2,2408,42,329.013,19.503,-3.515,-19.069,31,115699870.926
674,3,2409,44,237.804,19.347,-4.094,-19.782,35,115699870.957
675,0,2410,44,493.792,14.921,-4.559,-22.037,23,47353695.842
675,1,2411,44,90.593,14.615,-4.11,-22.961,33,47353695.878
675,2,2412,13,127.796,13.021,-3.605,-24.032,35,47353695.944
675,3,2414,13,264.029,9.984,-2.972,-22.034,5,47353696.078
676,0,2415,15,325.284,18.925,6.64,-14.713,1,64554313.34
676,1,2416,15,169.408,21.327,6.514,-14.859,22,64554313.421
677,0,2417,34,684.343,-13.575,-9.21,-20.87,23,114957708.178
677,1,2418,32,37.973,-16.535,-4.421,-19.81,21,114957708.369
677,2,2419,32,302.147,-16.403,-3.414,-19.433,11,114957708.406
678,0,2420,40,229.008,3.55,-13.633,-19.526,3,7314923.921
678,1,2421,10,548.232,2.482,-14.58,-24.761,34,7314924.102
678,2,2424,10,116.899,3.38,-12.487,-23.738,24,7314924.26
679,0,2425,1,310.334,6.468,9.244,-22.624,15,237999313.799
679,1,2426,1,170.883,5.956,9.289,-24.378,20,237999313.86
679,2,2427,1,143.877,6.279,9.502,-25.307,30,237999313.894
679,3,2428,1,394.434,5.246,10.216,-27.215,41,237999313.97
680,0,2429,0,24.271,4.651,5.841,-23.535,15,6017167.94
680,1,2430,0,263.927,5.211,6.138,-27.119,35,6017168.061
680,2,2431,0,474.882,4.356,6.254,-28.772,45,6017168.123
680,3,2432,0,10.802,4.191,5.607,-28.262,35,6017168.152
680,4,2434,0,129.523,3.567,2.692,-27.742,34,6017168.259
680,5,2435,0,108.192,3.502,3.275,-27.963,34,6017168.281
681,0,2436,13,575.878,11.962,0.304,-20.828,3,39343489.673
681,1,2437,44,184.675,18.228,-2.282,-20.033,25,39343489.901
681,2,2438,44,68.289,18.257,-2.316,-21.193,35,39343489.939
681,3,2439,44,156.321,17.156,-4.31,-20.521,25,39343490.019
682,0,2440,31,526.51,-21.107,-4.942,-14.155,11,132796435.244
682,1,2441,29,134.818,-23.403,-0.468,-19.693,44,132796435.519
682,2,2442,31,135.901,-21.783,-1.412,-17.335,34,132796435.619
683,0,2443,39,336.913,12.883,-16.72,-13.896,12,32375393.196
683,1,2444,39,177.092,12.718,-17.315,-14.491,22,32375393.225
683,2,2445,39,39.7,13.991,-18.341,-16.983,31,32375393.325
683,3,2446,39,192.413,14.276,-18.32,-17.451,31,32375393.343
683,4,2448,39,254.687,14.519,-19.675,-17.589,41,32375393.392
684,0,2449,35,234.304,-9.673,-14.866,-16.197,0,61596212.401
684,1,2451,35,415.036,-9.31,-16.033,-16.881,15,61596212.452
684,2,2455,35,361.31,-9.112,-16.494,-16.373,15,61596212.495
685,0,2456,33,676.714,-11.362,-14.248,-15.887,0,40163617.741
685,1,2458,30,199.039,-18.583,-11.613,-14.521,24,40163618.011
685,2,2460,30,145.79,-18.908,-12.275,-15.322,23,40163618.049
686,0,2461,37,616.067,-1.073,-24.393,-16.092,41,71626867.817
686,1,2462,37,225.029,-3.637,-23.862,-17.42,44,71626867.915
686,2,2463,37,156.254,-1.896,-24.107,-16.874,41,71626867.976
687,0,2464,14,1013.35,9.533,-5.599,-25.961,30,80571148.968
688,0,2465,12,168.12,7.235,-3.965,-22.762,0,226513651.104
688,1,2467,12,609.198,8.588,-2.662,-27.309,35,226513651.268
688,2,2469,13,216.239,9.215,-2.43,-23.875,10,226513651.402
689,0,2470,35,755.319,-10.07,-19.141,-16.78,35,216459299.961
689,1,2471,33,86.62,-11.245,-16.416,-16.878,20,216459300.06
689,2,2472,33,164.08,-11.962,-16.888,-16.14,21,216459300.098
690,0,2473,20,97.882,12.931,13.561,-19.556,21,30632442.176
690,1,2474,20,82.597,13.485,14.184,-19.485,31,30632442.204
690,2,2475,19,333.467,15.065,15.842,-16.722,25,30632442.324
691,0,2476,26,43.977,-8.21,13.312,-18.149,1,480640880.787
691,1,2477,26,753.87,-8.598,13.624,-18.868,1,480640880.816
691,2,2478,26,223.129,-6.887,13.805,-17.886,2,480640880.882
692,0,2479,14,83.199,11.663,-7.666,-23.418,21,14618636.213
693,0,2480,25,291.083,-7.739,18.38,-15.359,14,48743272.746
693,1,2481,25,170.255,-7.578,16.574,-15.337,5,48743272.806
694,0,2483,12,749.083,2.911,-5.188,-24.653,12,78173979.668
694,1,2484,12,28.213,3.581,-4.13,-25.437,23,78173979.708
694,2,2486,12,254.207,5.04,-2.673,-25.899,24,78173979.78
695,0,2487,13,749.666,10.457,1.586,-24.316,22,64281326.991
695,1,2488,13,264.78,10.454,2.015,-23.839,22,64281327.013
696,0,2489,16,336.3,15.029,0.085,-21.223,23,12686644.035
696,1,2490,16,348.147,15.315,-0.7,-22.083,23,12686644.075
696,2,2491,13,166.025,10.433,2.609,-25.722,32,12686644.552
697,0,2493,8,751.61,-13.141,-0.276,-21.948,11,180298924.357
697,1,2494,32,92.423,-15.909,-2.514,-19.882,12,180298924.49
697,2,2495,32,25.212,-14.771,-2.594,-20.297,12,180298924.531
697,3,2496,32,90.316,-14.667,-1.965,-20.365,12,180298924.553
698,0,2497,37,109.743,-1.724,-24.544,-14.495,32,372456814.096
698,1,2498,37,239.23,-1.566,-25.115,-14.717,42,372456814.117
698,2,2500,37,524.666,-1.96,-26.218,-14.655,42,372456814.167
698,3,2502,37,117.561,-1.513,-26.562,-15.019,42,372456814.195
699,0,2503,38,18.629,0.588,-17.954,-21.993,35,183583805.33
700,0,2504,26,66.851,-7.231,11.748,-21.154,13,7704391.005
701,0,2506,25,281.451,-9.521,16.782,-13.603,1,57104326.149
701,1,2507,25,536.065,-11.438,17.651,-13.844,11,57104326.211
701,2,2509,25,202.568,-10.907,17.29,-13.523,1,57104326.249
702,0,2510,0,572.001,2.532,2.08,-23.542,4,31844673.147
702,1,2511,0,195.675,4.011,0.544,-24.323,13,31844673.223
702,2,2512,0,267.679,3.856,0.584,-24.955,13,31844673.245
703,0,2513,44,183.5,16.535,-6.374,-22.963,33,49095400.781
703,1,2514,44,408.045,16.661,-6.699,-23.43,42,49095400.801
703,2,2515,44,12.758,16.511,-5.335,-25.494,53,49095400.883
703,3,2517,44,117.086,16.561,-4.958,-26.47,53,49095400.927
703,4,2518,13,31.057,13.061,0.993,-28.453,52,49095401.289
703,5,2519,13,153.134,12.867,2.165,-28.475,52,49095401.329
704,0,2520,31,102.809,-23.463,-1.558,-15.122,34,47367552.09
704,1,2521,31,679.216,-24.69,-2.136,-16.387,44,47367552.151
704,2,2524,31,198.066,-22.811,-1.983,-15.423,34,47367552.248
705,0,2525,20,770.622,7.352,10.868,-19.987,3,64488344.386
706,0,2526,34,270.341,-8.69,-10.146,-20.222,4,24160433.681
706,1,2527,34,441.341,-9.948,-9.897,-21.794,24,24160433.749
706,2,2528,7,289.47,-9.408,-7.893,-21.986,13,24160433.819
707,0,2529,7,256.693,-10.014,-3.215,-22.71,10,13361946.08
707,1,2530,7,158.984,-9.198,-4.864,-27.403,41,13361946.249
707,2,2531,7,138.635,-9.084,-4.507,-28.596,41,13361946.29
707,3,2532,7,192.465,-8.937,-3.821,-28.999,41,13361946.317
