event_num,interaction_num,crystal,edep,x,y,z,slice_sect,time
1499,3,26,265.101,-104.094,157.678,-191.342,20,1955830.071
1499,4,26,14.257,-104.408,156.197,-191.579,20,1955830.076
1499,5,26,19.897,-100.693,132.750,-215.940,24,1955830.189
1499,6,26,31.693,-100.823,129.474,-216.626,24,1955830.201
1499,7,26,194.298,-100.968,129.053,-217.392,24,1955830.204
1500,1,8,436.082,-117.960,-4.690,-209.304,01,13446485.844
1500,2,8,173.406,-107.201,16.249,-246.341,25,13446485.991
1500,3,4,78.076,-95.614,41.700,-250.891,22,13446486.085
1501,1,16,169.986,162.571,4.119,-202.825,22,4526062.428
1501,2,16,633.107,180.555,7.290,-211.599,32,4526062.496
1501,3,16,18.225,170.143,3.514,-212.203,22,4526062.533
1501,4,16,178.681,169.286,2.754,-211.405,22,4526062.537
1502,1,38,745.769,-22.943,-158.934,-195.271,12,56333744.012
1502,2,38,37.032,-21.732,-162.251,-187.273,11,56333744.041
1502,3,38,25.126,-21.553,-157.466,-176.938,01,56333744.079
1503,1,25,332.480,-122.287,201.162,-129.961,22,104407025.515
1503,2,25,433.230,-122.388,204.518,-129.878,22,104407025.526
1504,1,15,692.531,226.115,37.942,-130.509,23,12697383.634
1505,1,12,775.641,38.867,-42.151,-230.747,02,60782481.005
1506,1,35,142.095,-46.926,-143.101,-187.552,02,345379248.552
1506,2,35,618.625,-47.803,-143.848,-188.588,02,345379248.557
1506,3,21,37.449,46.928,197.991,-135.332,04,345379249.790
1506,4,21,53.193,45.306,198.053,-138.253,04,345379249.801
1506,5,21,100.243,45.396,197.813,-137.846,04,345379249.803
1507,1,15,161.603,187.187,68.208,-170.069,20,57774444.472
1507,2,16,173.850,170.831,54.276,-184.216,10,57774444.558
1507,3,15,65.011,177.821,55.998,-177.551,10,57774444.591
1507,4,15,83.638,176.941,55.620,-177.849,10,57774444.594
1508,1,30,236.880,-161.079,-90.527,-149.995,01,79899916.625
1508,2,30,334.710,-168.347,-86.304,-167.054,11,79899916.689
1508,3,30,190.490,-197.962,-92.922,-172.687,30,79899916.791
1508,4,30,45.936,-199.163,-79.015,-191.985,30,79899916.871
1508,5,32,59.967,-190.201,-54.737,-189.122,20,79899916.958
1508,6,31,132.016,-203.759,-51.696,-179.823,30,79899917.014
1509,1,38,94.513,6.370,-138.431,-190.964,04,7474637.529
1509,2,38,87.096,3.303,-146.175,-199.122,04,7474637.567
1509,3,38,610.736,1.441,-147.723,-201.786,13,7474637.579
1509,4,38,60.746,5.334,-144.519,-200.132,04,7474637.597
1509,5,38,146.908,6.242,-144.231,-202.359,14,7474637.605
1510,1,38,693.694,-4.241,-165.147,-210.183,23,148818205.625
1510,2,38,134.234,-24.672,-170.935,-201.475,22,148818205.702
1510,3,38,172.071,-16.430,-177.719,-196.661,21,148818205.741
1511,1,22,184.368,46.558,143.436,-203.378,13,11648285.132
1511,2,22,170.470,46.446,143.949,-203.754,13,11648285.134
1511,3,22,178.613,48.348,147.338,-207.189,13,11648285.151
1511,4,22,170.714,47.571,148.184,-209.675,23,11648285.161
1511,5,22,152.823,41.931,152.509,-213.516,23,11648285.188
1511,6,22,143.011,41.961,152.513,-213.500,23,11648285.188
1512,1,26,314.390,-110.154,141.939,-166.368,00,11611976.515
1512,2,26,488.969,-110.188,142.961,-173.961,10,11611976.541
1512,3,26,54.095,-108.124,142.140,-172.999,10,11611976.549
1512,4,26,18.599,-106.814,144.336,-173.531,10,11611976.558
1512,5,26,123.948,-105.258,145.104,-171.869,10,11611976.566
1513,1,42,623.690,171.972,-45.201,-158.476,00,22476630.045
1513,2,42,15.305,185.686,-44.578,-148.784,00,22476630.167
1513,3,42,140.865,183.861,-43.437,-148.934,00,22476630.175
1514,1,26,789.304,-108.976,113.103,-179.787,05,141259627.239
1514,2,26,210.696,-108.870,112.614,-179.011,05,141259627.242
1515,1,5,773.647,-42.773,107.103,-268.079,30,41229536.999
1515,2,5,0.129,-34.564,107.952,-258.937,30,41229537.040
1515,3,5,109.503,-16.074,114.334,-224.722,15,41229537.171
1515,4,5,30.960,-16.200,114.191,-224.892,15,41229537.172
1515,5,5,85.760,-16.957,114.246,-224.284,15,41229537.176
1516,1,19,74.426,153.249,174.447,-141.915,22,92740219.053
1516,2,19,101.751,166.968,201.062,-171.026,51,92740219.192
1517,1,31,791.284,-202.754,-60.597,-159.213,20,94740702.883
1517,2,31,99.020,-200.945,-57.887,-158.017,20,94740702.894
1517,3,31,109.696,-202.634,-59.025,-157.895,20,94740702.901
1518,1,25,580.530,-85.520,193.764,-132.774,13,38650903.387
1518,2,25,239.616,-91.815,190.527,-144.165,14,38650903.432
1518,3,25,17.325,-91.771,189.579,-143.064,14,38650903.437
1518,4,25,24.002,-90.540,188.261,-142.601,14,38650903.443
1518,5,25,138.528,-86.742,185.786,-147.288,14,38650903.465
1519,1,6,681.800,-87.900,-0.426,-250.046,20,221137269.454
1519,2,6,318.200,-91.808,-15.318,-248.304,20,221137269.505
1520,1,41,161.521,122.416,-120.630,-170.470,00,50803841.052
1520,2,41,54.790,134.080,-127.090,-207.098,31,50803841.182
1520,3,41,20.445,136.528,-128.919,-210.985,31,50803841.199
1521,1,29,129.191,-175.211,29.244,-166.143,05,39027461.306
1521,2,29,218.732,-187.206,28.050,-169.841,15,39027461.348
1522,1,2,248.278,88.821,52.130,-250.871,25,94011607.691
1522,2,0,380.287,83.685,52.218,-273.418,30,94011607.768
1522,3,0,212.541,78.740,59.405,-276.275,40,94011607.799
1522,4,0,158.894,77.558,42.745,-265.077,31,94011607.866
1523,1,43,224.191,212.710,-63.400,-165.431,31,34801211.246
1523,2,43,186.243,218.550,-67.226,-182.917,40,34801211.309
1523,3,43,378.643,219.090,-67.522,-183.280,40,34801211.311
1523,4,42,71.473,223.937,-30.421,-154.671,24,34801211.468
1523,5,42,139.450,223.405,-34.328,-150.441,24,34801211.487
1524,1,5,794.754,-27.947,106.551,-214.836,00,30300629.758
1525,1,3,775.007,-53.431,65.512,-271.962,35,9764310.477
1525,2,4,224.993,-59.380,59.563,-261.643,31,9764310.522
1526,1,7,596.790,-115.840,-79.403,-262.730,43,38391947.943
1526,2,7,209.631,-128.415,-66.444,-266.106,44,38391948.004
1526,3,7,41.781,-135.071,-88.122,-263.938,54,38391948.080
1526,4,7,151.798,-129.766,-91.622,-260.454,44,38391948.105
1527,1,2,226.105,121.679,86.819,-237.885,32,32415816.053
1527,2,2,444.376,121.957,86.577,-239.256,32,32415816.058
1527,3,2,1.343,116.674,88.815,-241.415,32,32415816.078
1527,4,2,23.110,112.554,90.223,-243.542,31,32415816.094
1527,5,1,50.234,63.166,104.172,-240.916,25,32415816.266
1527,6,1,18.887,59.251,103.229,-237.217,25,32415816.284
1527,7,1,235.945,25.097,88.673,-228.220,02,32415816.411
1528,1,44,216.803,138.266,-27.034,-193.963,04,43942214.396
1528,2,44,566.044,144.680,-26.300,-197.003,04,43942214.419
1528,3,44,99.423,143.144,-26.454,-197.261,04,43942214.425
1528,4,44,117.730,144.171,-26.507,-196.476,04,43942214.429
1529,1,27,632.244,-198.353,100.635,-163.000,34,117254768.175
1529,2,27,94.891,-198.388,103.611,-161.951,34,117254768.186
1529,3,27,134.953,-196.906,104.389,-153.896,24,117254768.213
1529,4,27,137.912,-196.717,105.032,-155.762,24,117254768.220
1530,1,13,98.923,124.773,-3.275,-261.215,33,29952370.403
1530,2,13,635.463,125.864,-4.109,-263.252,33,29952370.411
1530,3,13,265.614,123.476,-5.483,-262.917,33,29952370.420
1531,1,36,395.198,48.899,-220.318,-154.074,24,4428785.868
1531,2,36,129.733,54.012,-226.806,-153.012,34,4428785.895
1532,1,15,441.448,204.890,38.298,-132.547,03,83604658.996
1532,2,15,128.343,207.673,33.275,-144.374,14,83604659.040
1533,1,27,327.305,-214.696,80.375,-188.308,40,371627571.587
1533,2,27,327.661,-219.821,86.328,-189.015,40,371627571.614
1533,3,27,183.885,-223.600,85.066,-193.482,40,371627571.634
1533,4,27,161.149,-221.848,81.892,-189.767,40,371627571.651
1534,1,22,367.097,47.097,168.289,-181.641,11,136481490.113
1534,2,22,236.520,41.976,180.239,-185.005,21,136481490.158
1534,3,22,45.826,42.446,184.267,-212.051,31,136481490.249
1535,1,0,653.887,57.860,0.798,-248.072,12,46494924.793
1535,2,0,56.694,62.455,10.004,-247.352,12,46494924.827
1535,3,0,152.802,61.032,15.170,-248.534,12,46494924.846
1535,4,0,36.745,64.007,8.490,-247.668,12,46494924.870
1535,5,0,99.872,61.525,8.608,-248.001,12,46494924.879
1536,1,23,91.345,-52.785,168.552,-173.842,03,170252365.793
1536,2,23,908.655,-51.417,183.611,-185.344,23,170252365.856
1537,1,10,7.553,-1.182,-104.644,-221.888,05,193377360.696
1537,2,10,245.308,0.857,-116.459,-251.049,30,193377360.802
1537,3,10,32.465,-2.106,-114.636,-265.052,30,193377360.850
1537,4,10,512.837,-2.426,-110.023,-280.386,40,193377360.903
1537,5,10,40.514,-2.416,-110.027,-280.346,40,193377360.903
1537,6,10,81.227,-2.583,-118.081,-277.956,40,193377360.931
1537,7,10,80.096,-2.393,-117.202,-277.929,40,193377360.934
1538,1,36,534.896,54.966,-173.508,-164.592,02,84096317.091
1538,2,36,279.545,59.670,-187.132,-157.299,12,84096317.145
1538,3,36,61.104,44.882,-183.577,-174.801,11,84096317.223
1538,4,36,40.527,44.093,-182.816,-172.819,11,84096317.230
1538,5,36,83.929,45.047,-183.780,-174.455,11,84096317.237
1539,1,23,33.775,-47.618,200.002,-189.757,34,14389602.206
1539,2,23,679.298,-48.617,204.605,-196.108,34,14389602.232
1539,3,23,26.518,-64.816,206.790,-178.363,34,14389602.313
1540,1,9,272.934,-52.076,-72.022,-246.222,21,276097754.242
1540,2,9,442.341,-47.895,-69.945,-260.275,21,276097754.292
1540,3,9,140.400,-48.919,-69.452,-260.275,21,276097754.295
1540,4,9,144.325,-47.492,-72.528,-262.774,31,276097754.310
1541,1,34,709.634,-88.194,-119.366,-209.544,15,102461073.837
1541,2,11,122.895,-71.329,-113.024,-214.644,13,102461073.899
1541,3,35,15.907,-51.143,-144.372,-193.688,12,102461074.073
1541,4,35,12.611,-52.932,-142.010,-181.913,02,102461074.113
1541,5,35,111.569,-55.390,-144.867,-179.138,02,102461074.129
1542,1,7,215.729,-92.129,-87.542,-226.535,23,112324244.908
1543,1,22,41.049,13.189,151.581,-181.849,05,1248048.551
1543,2,22,492.910,27.691,211.811,-235.657,50,1248048.825
1544,1,4,339.074,-93.462,59.518,-280.558,42,68937883.020
1544,2,4,78.409,-116.203,71.363,-292.111,53,68937883.114
1545,1,8,518.278,-117.013,46.143,-235.983,24,33753627.356
1545,2,28,481.722,-137.071,66.094,-237.699,34,33753627.451
1546,1,40,494.638,76.729,-119.535,-192.705,05,204965876.559
1546,2,14,12.532,100.858,-98.445,-220.602,23,204965876.701
1546,3,13,323.092,133.804,-48.082,-267.125,45,204965876.954
1546,4,13,169.739,130.069,-51.102,-264.161,45,204965876.973
1547,1,2,387.039,102.013,34.477,-218.943,04,47266492.536
1547,2,2,337.349,118.843,34.543,-224.482,14,47266492.596
1547,3,2,35.631,118.906,34.633,-224.450,14,47266492.596
1547,4,2,90.400,115.672,56.564,-222.036,14,47266492.670
1547,5,2,34.849,116.225,54.541,-230.855,24,47266492.701
1547,6,2,43.522,114.736,50.285,-229.806,24,47266492.716
1547,7,2,71.210,115.007,50.523,-229.867,24,47266492.717
1548,1,43,92.360,237.394,-72.525,-169.210,41,82922848.583
1548,2,43,268.495,242.848,-74.042,-169.901,41,82922848.602
1548,3,42,185.558,212.710,-52.543,-206.294,40,82922848.975
1549,1,28,280.016,-179.326,64.268,-252.333,55,49095093.979
1549,2,28,114.782,-179.162,65.930,-260.990,55,49095094.008
1550,1,42,81.258,198.347,-9.390,-181.798,22,26760206.623
1550,2,42,412.138,201.806,-8.719,-183.686,22,26760206.637
1550,3,42,227.875,202.082,-6.893,-185.832,32,26760206.646
1550,4,42,40.376,193.978,-16.565,-197.328,31,26760206.703
1550,5,16,106.879,185.234,-10.105,-223.024,32,26760206.796
1550,6,42,131.474,203.433,-29.238,-211.360,41,26760206.892
1551,1,6,513.140,-67.453,-22.392,-276.713,35,605568170.179
1552,1,31,283.869,-214.351,-49.287,-174.383,30,182354383.836
1553,1,31,613.847,-223.330,-48.620,-136.458,22,103757509.460
1554,1,2,436.377,114.386,101.575,-231.154,32,71627904.587
1554,2,2,143.069,113.304,92.298,-249.644,31,71627904.656
1555,1,24,669.743,-150.253,144.616,-139.689,14,48077355.690
1555,2,27,126.812,-217.807,74.269,-133.991,22,48077356.016
1555,3,27,15.940,-204.851,64.700,-146.683,22,48077356.085
1555,4,27,187.504,-202.716,64.854,-152.523,21,48077356.105
1556,1,34,48.689,-141.707,-131.008,-228.545,41,99868859.468
1557,1,39,448.185,96.108,-230.195,-178.812,44,94848450.283
1558,1,30,80.703,-165.535,-80.881,-181.856,21,115384854.102
1558,2,30,50.606,-181.204,-91.857,-191.641,31,115384854.174
1559,1,29,531.570,-204.979,26.370,-208.995,40,21023425.716
1559,2,29,150.314,-220.929,8.015,-209.074,43,21023425.797
1559,3,29,318.116,-214.903,-13.742,-196.348,43,21023425.884
1560,1,19,794.814,126.584,153.412,-137.398,01,45626035.267
1561,1,38,16.347,-30.718,-178.896,-248.613,42,9437343.096
1561,2,38,26.129,-30.614,-178.691,-248.579,42,9437343.097
1561,3,38,4.540,-29.320,-176.584,-243.801,42,9437343.115
1561,4,38,161.650,-28.586,-172.864,-241.437,42,9437343.129
1562,1,19,472.500,142.215,159.636,-139.247,12,193673346.781
1562,2,19,22.353,146.064,163.564,-136.775,12,193673346.801
1562,3,19,232.670,160.192,183.948,-130.800,32,193673346.886
1562,4,19,68.924,164.851,190.284,-148.472,42,193673346.950
1562,5,19,203.553,172.374,169.551,-165.283,44,193673347.043
1563,1,21,613.644,-1.149,181.505,-155.469,00,74042192.299
1563,2,5,186.481,-10.679,137.666,-237.659,34,74042192.612
1563,3,5,26.616,-11.484,138.439,-237.645,34,74042192.615
1563,4,5,1.905,-18.620,141.637,-230.344,23,74042192.651
1563,5,5,66.266,-25.994,146.364,-228.468,23,74042192.681
1563,6,5,1.686,-25.557,145.613,-228.562,23,74042192.684
1563,7,5,29.884,-18.757,140.564,-228.627,23,74042192.712
1563,8,5,73.518,-19.362,141.220,-228.565,23,74042192.715
1564,1,43,591.169,210.528,-77.648,-133.651,22,66080713.828
1565,1,15,781.236,232.138,75.138,-168.104,42,54157743.447
1565,2,15,218.764,232.055,75.182,-167.974,42,54157743.447
1566,1,11,349.838,-65.824,-90.360,-245.852,25,43215722.366
1567,1,27,458.993,-233.398,60.043,-157.501,32,1238884.321
1568,1,3,248.830,-11.836,32.699,-259.075,24,24896696.726
1568,2,3,356.506,-32.243,45.252,-288.174,44,24896696.851
1568,3,3,58.091,-32.357,45.398,-288.117,44,24896696.852
1568,4,3,150.663,-38.283,47.179,-288.235,45,24896696.873
1568,5,3,62.692,-37.790,47.383,-286.404,45,24896696.879
1568,6,3,123.219,-38.597,48.706,-287.149,45,24896696.885
1569,1,42,587.518,206.782,-18.143,-139.574,14,27369901.117
1570,1,4,615.972,-83.380,94.389,-214.341,14,61118556.920
1570,2,4,159.132,-80.595,93.607,-216.146,15,61118556.932
1570,3,4,2.322,-79.665,96.040,-211.877,15,61118556.949
1571,1,27,694.414,-213.858,79.797,-147.666,22,84982809.870
1571,2,27,11.579,-212.583,56.048,-156.903,21,84982809.956
1571,3,31,93.166,-226.962,-24.137,-138.040,23,84982810.248
1571,4,31,62.387,-226.733,-29.953,-149.891,23,84982810.292
1571,5,31,112.104,-228.666,-27.844,-140.851,23,84982810.323
1572,1,10,786.134,46.490,-91.265,-225.446,12,9949326.942
1572,2,10,213.866,45.109,-92.122,-218.448,03,9949326.966
1573,1,29,410.070,-187.082,39.070,-219.617,31,338349289.185
1573,2,29,120.979,-191.623,35.721,-221.447,41,338349289.205
1573,3,29,79.402,-218.942,37.388,-228.571,50,338349289.299
1574,1,33,522.941,-147.851,-130.870,-134.344,04,8350985.605
1574,2,30,231.930,-168.097,-122.459,-136.919,13,8350985.679
1574,3,30,245.129,-163.092,-115.618,-152.609,13,8350985.738
1575,1,27,177.877,-220.189,78.069,-136.586,22,1192072.557
1575,2,27,435.457,-233.201,75.365,-147.719,32,1192072.615
1575,3,27,61.686,-233.221,75.229,-147.774,32,1192072.616
1575,4,29,324.980,-245.092,45.389,-209.741,55,1192072.848
1576,1,28,1000.000,-160.019,64.059,-176.173,00,87683648.316
1577,1,40,220.826,90.571,-140.658,-174.618,00,54885304.316
1577,2,40,523.579,87.354,-151.213,-196.754,20,54885304.399
1577,3,40,112.982,63.203,-136.820,-188.592,03,54885304.496
1577,4,40,28.475,66.282,-146.628,-179.183,01,54885304.543
1577,5,40,114.138,70.134,-147.655,-180.849,01,54885304.557
1578,1,38,788.289,-17.272,-140.795,-214.266,13,136228257.890
1578,2,38,94.506,-17.893,-140.738,-211.938,13,136228257.898
1578,3,38,33.044,-17.904,-140.741,-212.090,13,136228257.898
1578,4,38,84.161,-18.312,-141.170,-211.002,13,136228257.902
1579,1,41,315.380,155.277,-122.694,-160.655,14,57055906.025
1579,2,41,421.095,160.235,-140.808,-165.640,24,57055906.090
1579,3,41,86.969,140.298,-135.072,-184.156,25,57055906.183
1579,4,41,176.556,139.761,-136.205,-182.881,25,57055906.189
1580,1,44,449.661,158.915,-37.126,-196.339,15,8229200.720
1580,2,42,17.026,192.908,-30.335,-195.944,31,8229200.836
1580,3,42,166.373,195.868,-29.254,-196.559,31,8229200.847
1580,4,42,80.921,255.914,-50.044,-179.419,55,8229201.072
1580,5,42,53.437,258.141,-47.739,-179.678,55,8229201.082
1580,6,42,14.727,263.595,-48.319,-177.804,55,8229201.102
1580,7,42,217.856,264.296,-48.682,-177.900,55,8229201.104
1581,1,35,126.872,-93.636,-197.740,-239.427,51,56353282.276
1582,1,41,308.212,129.470,-152.128,-199.266,30,126251189.890
1583,1,4,34.468,-56.616,52.490,-231.935,01,30554136.122
1583,2,4,695.650,-62.093,57.419,-246.086,21,30554136.175
1583,3,4,269.882,-55.598,55.643,-246.453,11,30554136.198
1584,1,20,432.355,70.041,136.841,-211.023,24,137920839.284
1584,2,20,394.449,113.763,124.749,-247.918,43,137920839.479
1584,3,20,173.196,103.851,132.216,-239.028,43,137920839.530
1585,1,35,625.947,-72.744,-190.320,-183.705,24,23067291.318
1586,1,40,256.499,85.915,-128.569,-213.429,25,61897183.086
1587,1,15,425.455,201.661,41.407,-131.942,03,220429465.762
1587,2,15,300.361,210.094,33.324,-135.811,13,220429465.803
1588,1,39,795.631,137.056,-189.527,-184.425,41,108095097.434
1588,2,39,56.147,121.930,-175.769,-180.795,30,108095097.503
1588,3,39,4.156,120.901,-176.378,-182.108,30,108095097.509
1588,4,39,40.351,117.982,-179.614,-184.221,30,108095097.525
1588,5,39,16.651,113.399,-174.496,-179.025,20,108095097.554
1588,6,39,87.065,113.508,-174.432,-178.970,20,108095097.554
1589,1,12,684.290,79.498,-17.576,-278.221,35,278321587.067
1589,2,12,153.678,78.072,-33.217,-274.589,35,278321587.121
1589,3,12,162.032,76.414,-32.441,-273.442,35,278321587.128
1590,1,33,366.127,-139.427,-161.229,-151.149,13,19508972.095
1590,2,33,390.230,-132.877,-180.315,-188.652,40,19508972.238
1590,3,33,108.731,-147.017,-182.136,-181.861,40,19508972.290
1590,4,33,134.912,-138.065,-174.709,-191.787,40,19508972.341
1591,1,19,767.709,148.022,166.216,-145.263,22,259422867.026
1591,2,19,232.291,119.753,167.067,-135.304,01,259422867.126
1592,1,0,6.319,40.276,45.881,-232.389,05,87273116.702
1592,2,0,723.633,40.578,46.046,-233.456,05,87273116.706
1592,3,0,11.173,32.243,42.235,-232.836,05,87273116.736
1592,4,3,101.006,2.765,32.735,-242.521,03,87273116.845
1592,5,3,34.512,3.074,33.114,-242.208,03,87273116.847
1592,6,3,123.356,1.933,42.824,-251.004,13,87273116.891
1593,1,44,57.251,121.747,-60.703,-194.860,03,649467682.930
1594,1,1,56.680,91.175,111.794,-283.315,55,13677245.890
1594,2,1,13.690,91.385,113.068,-283.396,55,13677245.895
1594,3,1,138.273,92.173,113.487,-283.380,55,13677245.898
1595,1,41,755.351,113.548,-115.008,-206.587,21,3039193.768
1595,2,14,42.977,112.988,-96.383,-205.923,12,3039193.830
1595,3,41,167.314,129.309,-90.304,-199.602,12,3039193.899
1596,1,13,386.632,80.450,-18.503,-223.012,01,277026142.047
1596,2,13,108.502,81.090,-20.079,-224.039,01,277026142.053
1596,3,13,187.441,84.374,-31.922,-223.357,00,277026142.094
1596,4,13,9.004,109.985,-36.871,-221.507,15,277026142.181
1596,5,13,30.516,113.409,-38.028,-222.023,15,277026142.194
1596,6,13,277.906,128.295,-46.315,-237.415,35,277026142.270
1597,1,26,771.057,-85.199,141.488,-173.292,01,97443920.169
1598,1,34,361.657,-126.889,-86.164,-196.232,13,354421148.188
1598,2,34,401.979,-133.096,-88.264,-197.348,12,354421148.211
1598,3,34,96.276,-132.115,-91.538,-192.463,12,354421148.230
1598,4,34,140.089,-129.915,-91.739,-194.855,12,354421148.241
1599,1,30,224.354,-176.147,-122.252,-161.065,23,11359568.608
1599,2,30,565.685,-176.732,-124.485,-162.649,23,11359568.617
1599,3,30,90.778,-177.283,-121.565,-162.787,23,11359568.627
1599,4,30,119.183,-177.688,-124.340,-164.060,23,11359568.638
1600,1,39,222.172,98.229,-158.586,-156.614,00,1740764.332
1600,2,39,777.828,96.634,-170.687,-177.331,25,1740764.413
1601,1,12,43.008,26.357,-28.788,-284.524,33,41437255.666
1601,2,12,6.090,32.607,-29.665,-280.420,33,41437255.691
1601,3,12,26.843,82.845,-35.240,-269.028,30,41437255.864
1601,4,13,19.907,126.163,-12.344,-259.082,34,41437256.031
1601,5,13,78.010,135.217,-10.893,-261.631,44,41437256.062
1601,6,13,158.567,135.136,-10.852,-261.847,44,41437256.063
1602,1,7,642.621,-101.495,-58.732,-207.202,04,12691355.100
1602,2,32,142.130,-136.878,-66.090,-191.221,04,12691355.232
1602,3,32,8.691,-149.889,-74.628,-219.102,34,12691355.339
1602,4,32,206.558,-150.069,-75.505,-220.309,34,12691355.344
1603,1,38,227.744,-21.385,-143.525,-214.492,23,28138486.967
1603,2,38,581.519,-15.557,-156.322,-224.018,23,28138487.023
1604,1,29,349.738,-169.262,41.019,-179.421,10,15141249.414
1604,2,29,179.775,-169.540,43.047,-182.074,10,15141249.425
1604,3,29,470.487,-177.101,40.404,-203.604,21,15141249.502
1605,1,10,165.039,40.515,-101.789,-269.667,32,93725582.420
1606,1,23,471.013,-53.437,174.884,-151.485,04,40641795.044
1606,2,23,62.511,-65.893,171.934,-170.076,13,40641795.120
1606,3,23,220.554,-68.097,166.002,-184.182,13,40641795.171
1606,4,23,72.887,-52.549,166.119,-182.629,13,40641795.223
1606,5,23,39.477,-50.352,162.257,-170.955,03,40641795.265
1606,6,23,133.559,-49.574,162.460,-170.923,03,40641795.268
1607,1,23,14.631,-20.983,170.724,-175.069,00,250113015.165
1607,2,23,736.043,-24.837,188.983,-198.791,20,250113015.266
1607,3,23,249.325,-15.432,191.422,-181.129,20,250113015.333
1608,1,28,410.748,-125.305,84.605,-187.349,02,298568593.182
1608,2,28,322.242,-121.552,91.075,-197.434,13,298568593.224
1608,3,28,80.025,-119.128,88.433,-197.268,03,298568593.236
1609,1,9,787.234,-35.834,-41.719,-229.465,02,213592540.903
1610,1,9,153.468,-23.564,-67.392,-257.542,20,41981255.359
1611,1,18,1000.000,59.831,181.510,-140.238,03,44552916.285
1612,1,42,88.700,207.419,-41.530,-139.774,15,228161024.617
1612,2,42,280.743,234.254,-40.637,-148.192,35,228161024.710
1613,1,30,24.181,-204.432,-91.493,-163.385,35,4985190.250
1613,2,30,509.050,-213.369,-97.822,-171.960,35,4985190.296
1613,3,30,84.866,-212.633,-102.874,-172.569,35,4985190.313
1613,4,30,206.215,-215.162,-109.623,-169.507,45,4985190.339
1613,5,30,38.996,-210.433,-101.226,-163.563,35,4985190.377
1613,6,30,5.484,-210.165,-101.606,-163.030,35,4985190.379
1613,7,30,131.207,-207.580,-106.815,-161.472,35,4985190.399
1614,1,35,615.402,-59.649,-177.973,-178.701,13,59354508.588
1614,2,35,384.598,-59.291,-177.586,-179.521,13,59354508.592
1615,1,10,136.377,39.315,-108.195,-222.127,13,101714660.777
1615,2,10,366.147,33.751,-117.839,-241.959,23,101714660.853
1615,3,10,72.982,39.186,-129.103,-246.676,34,101714660.898
1615,4,10,167.448,39.901,-129.494,-247.268,34,101714660.901
1615,5,10,122.058,34.076,-131.501,-257.457,34,101714660.941
1615,6,10,9.036,34.628,-131.694,-257.027,34,101714660.943
1615,7,10,125.953,41.711,-131.777,-257.460,43,101714660.967
1616,1,2,794.085,129.356,102.651,-272.810,51,76614849.398
1616,2,2,39.984,122.574,98.837,-257.955,41,76614849.454
1616,3,2,165.931,122.129,99.422,-257.560,41,76614849.456
1617,1,11,366.747,-78.897,-135.029,-227.372,33,211701161.589
1617,2,11,41.095,-76.917,-140.251,-230.374,33,211701161.610
1617,3,11,153.101,-76.844,-143.500,-232.124,33,211701161.623
1617,4,35,33.388,-80.552,-173.631,-223.048,41,211701161.728
1617,5,35,210.005,-112.662,-219.695,-210.258,55,211701161.921
1617,6,35,52.328,-102.671,-212.269,-192.680,45,211701161.992
1617,7,33,143.336,-129.448,-186.655,-175.655,31,211701162.128
1618,1,35,622.722,-66.732,-177.572,-179.445,23,10002081.102
1618,2,35,377.278,-66.266,-182.257,-176.311,24,10002081.121
1619,1,41,603.324,138.441,-105.035,-169.903,03,62837818.490
1619,2,43,124.825,181.511,-93.322,-157.742,15,62837818.644
1619,3,43,142.334,186.783,-100.968,-148.658,14,62837818.687
1619,4,43,15.714,190.467,-86.351,-157.467,25,62837818.746
1619,5,43,19.410,196.769,-86.656,-162.580,20,62837818.773
1619,6,43,94.393,196.502,-89.249,-163.651,25,62837818.782
1620,1,33,774.562,-141.508,-136.467,-171.888,25,26875614.901
1621,1,40,98.953,79.894,-123.358,-199.099,05,87525997.676
1621,2,40,172.834,88.003,-127.800,-220.163,25,87525997.753
1622,1,41,284.351,145.715,-132.763,-168.165,15,15176730.591
1622,2,41,49.586,173.500,-144.262,-172.173,34,15176730.693
1623,1,0,450.247,44.888,25.867,-273.661,33,19132703.578
1624,1,28,262.464,-145.368,60.934,-185.835,00,101433697.511
1624,2,28,737.536,-162.639,70.777,-191.031,20,101433697.580
1625,1,16,716.617,146.041,5.951,-203.451,13,42183424.667
1625,2,16,4.531,146.464,5.208,-202.774,13,42183424.670
1625,3,16,6.723,148.844,-2.678,-192.016,03,42183424.716
1625,4,16,75.852,152.739,-8.634,-186.394,02,42183424.746
1626,1,25,722.953,-106.276,215.065,-129.647,23,76003335.301
1626,2,25,80.154,-107.030,212.190,-131.467,23,76003335.312
1626,3,25,34.021,-85.241,202.922,-140.883,23,76003335.397
1626,4,25,162.872,-83.559,203.617,-140.071,23,76003335.404
1627,1,7,104.913,-95.571,-72.119,-293.311,52,135213118.414
1628,1,33,338.885,-108.612,-151.706,-176.789,10,48261325.092
1628,2,33,374.542,-110.566,-161.692,-178.042,20,48261325.127
1628,3,33,27.667,-110.649,-161.668,-178.110,20,48261325.127
1628,4,33,258.906,-113.299,-161.859,-178.424,20,48261325.136
1629,1,25,709.919,-137.930,198.268,-137.940,32,163379732.762
1630,1,12,121.193,62.939,-19.111,-236.169,05,76305147.254
1630,2,12,7.749,64.794,-17.936,-235.701,05,76305147.261
1630,3,12,128.106,66.914,-13.529,-236.644,15,76305147.278
1631,1,36,379.222,60.976,-217.787,-168.321,33,33503249.880
