event_num,interaction_num,crystal,edep,x,y,z,slice_sect,time
4853,3,25,72.012,-90.041,174.950,-138.540,04,39452566.383
4853,4,25,139.043,-96.833,168.400,-143.207,00,39452566.418
4854,1,44,439.809,150.589,-49.462,-237.615,33,91780237.382
4855,1,21,763.853,47.061,211.203,-140.918,14,2726385.562
4856,1,1,556.903,46.048,90.066,-279.135,41,15709346.423
4856,2,0,116.899,38.900,62.004,-304.712,55,15709346.552
4856,3,3,117.048,5.942,47.580,-236.723,03,15709346.809
4856,4,12,93.304,18.289,-48.912,-237.932,02,15709347.133
4856,5,12,29.059,17.555,-34.054,-240.886,03,15709347.184
4856,6,12,86.787,15.722,-34.909,-240.878,03,15709347.190
4857,1,5,754.250,3.270,131.680,-226.380,24,130899238.565
4857,2,22,102.524,16.741,137.839,-203.436,04,130899238.656
4857,3,22,39.669,19.515,132.677,-211.766,14,130899238.690
4857,4,22,5.162,19.399,131.114,-209.563,14,130899238.699
4857,5,22,98.396,21.253,130.393,-207.528,04,130899238.708
4858,1,22,30.761,15.822,140.453,-229.176,24,166985002.167
4859,1,22,436.226,22.029,133.474,-193.608,04,43449837.799
4859,2,22,259.550,24.413,131.915,-198.575,04,43449837.818
4859,3,38,13.663,28.867,-161.587,-176.397,05,43449838.800
4859,4,36,61.708,23.077,-173.252,-173.569,11,43449838.844
4860,1,13,735.885,82.435,-29.201,-239.826,10,175572656.449
4860,2,0,93.485,46.203,11.071,-232.553,03,175572656.631
4860,3,9,170.630,-10.290,-38.405,-267.387,24,175572656.907
4861,1,17,16.434,162.391,115.876,-178.443,24,83319560.843
4861,2,17,541.497,163.437,116.821,-179.516,24,83319560.849
4861,3,17,27.669,165.019,125.951,-175.909,24,83319560.882
4861,4,19,192.128,176.371,142.479,-167.110,34,83319560.955
4861,5,19,222.272,172.035,144.330,-165.919,34,83319560.971
4862,1,5,314.529,-36.969,97.764,-220.184,00,293181721.532
4862,2,5,219.451,-29.518,101.593,-231.790,10,293181721.579
4862,3,5,466.020,-8.137,146.893,-247.005,34,293181721.754
4863,1,16,377.145,166.091,48.788,-176.966,10,81820506.842
4863,2,15,419.365,184.222,62.002,-179.589,20,81820506.917
4863,3,15,128.538,178.237,64.904,-150.908,01,81820507.090
4864,1,2,358.137,107.752,68.916,-203.630,02,38394117.188
4865,1,25,136.451,-115.235,165.598,-140.070,01,73563938.992
4865,2,25,150.424,-106.206,165.541,-142.985,01,73563939.024
4866,1,26,497.585,-82.765,128.857,-203.091,13,31847954.948
4866,2,25,502.415,-136.705,218.459,-189.218,50,31847955.300
4867,1,19,564.094,136.244,120.947,-153.198,05,243681683.057
4867,2,15,136.187,216.349,85.669,-157.844,31,243681683.349
4867,3,15,299.719,219.444,87.215,-155.052,32,243681683.364
4868,1,38,461.042,8.686,-185.471,-214.010,35,35572791.220
4868,2,38,165.488,14.436,-181.410,-229.147,44,35572791.276
4869,1,15,19.640,177.783,64.418,-169.467,10,208544127.534
4869,2,17,661.631,204.969,75.692,-205.238,40,208544127.688
4870,1,39,16.216,110.111,-192.595,-191.373,45,11721520.971
4870,2,39,239.610,111.921,-192.488,-192.771,45,11721520.978
4870,3,39,35.534,111.655,-193.515,-184.715,35,11721521.005
4870,4,39,146.032,108.158,-188.524,-182.036,35,11721521.028
4871,1,5,385.374,-59.121,145.315,-250.243,42,254408322.645
4871,2,26,164.140,-80.843,173.809,-253.797,52,254408322.768
4872,1,4,713.123,-88.916,93.325,-244.868,34,48919371.510
4872,2,29,36.057,-168.864,7.532,-199.405,22,48919371.929
4872,3,29,250.820,-182.939,6.108,-183.002,13,48919372.001
4873,1,0,50.822,45.301,57.783,-294.204,45,220797346.199
4873,2,0,432.140,49.729,59.464,-304.352,55,220797346.237
4873,3,0,273.818,47.818,58.862,-307.684,55,220797346.250
4873,4,0,13.501,47.293,59.537,-307.381,55,220797346.253
4873,5,0,22.859,43.980,61.736,-303.872,55,220797346.270
4873,6,0,16.691,28.723,53.645,-284.153,35,220797346.358
4873,7,9,34.846,-36.774,-33.037,-265.989,23,220797346.743
4873,8,9,113.456,-38.861,-35.235,-263.750,23,220797346.756
4874,1,10,296.870,58.297,-99.611,-258.438,32,40077549.608
4874,2,10,238.395,58.134,-98.259,-263.526,32,40077549.626
4874,3,10,23.461,55.298,-100.849,-267.472,32,40077549.644
4874,4,10,55.651,51.881,-102.095,-273.863,42,40077549.669
4875,1,5,769.097,-9.038,112.249,-244.685,25,292892973.645
4875,2,5,230.903,-10.790,126.014,-206.518,03,292892973.780
4876,1,5,808.259,-44.592,120.101,-228.418,21,215294874.269
4876,2,5,191.741,-43.823,118.404,-226.768,11,215294874.277
4877,1,30,514.704,-154.035,-116.065,-164.256,12,584989704.866
4877,2,30,170.571,-159.068,-116.355,-162.900,12,584989704.883
4877,3,30,72.878,-160.479,-119.343,-155.703,13,584989704.910
4878,1,16,512.241,194.653,-2.156,-205.336,32,13333894.192
4879,1,2,133.273,111.725,98.788,-246.491,31,128141615.595
4880,1,31,306.248,-196.829,-17.907,-164.142,15,11808534.288
4880,2,29,340.552,-212.863,21.059,-179.323,34,11808534.437
4880,3,29,91.847,-214.857,22.544,-176.398,34,11808534.450
4881,1,40,529.543,93.917,-120.171,-182.620,05,59469685.237
4881,2,40,311.198,93.890,-120.329,-182.638,05,59469685.238
4882,1,19,262.104,139.671,165.009,-127.728,12,49751464.957
4882,2,19,376.344,159.038,168.475,-138.014,22,49751465.031
4882,3,19,156.272,160.988,173.939,-136.393,22,49751465.051
4882,4,19,10.241,161.448,173.910,-140.005,32,49751465.064
4882,5,19,195.038,162.380,159.179,-165.904,34,49751465.163
4883,1,35,426.509,-59.742,-187.648,-220.036,42,20472948.694
4884,1,25,217.982,-110.541,180.429,-141.791,11,115950.980
4884,2,25,545.026,-110.159,185.734,-144.616,12,115951.000
4884,3,25,105.766,-128.953,181.321,-134.042,21,115951.074
4884,4,25,43.285,-127.606,184.101,-133.746,21,115951.084
4884,5,25,12.636,-127.608,184.094,-133.745,21,115951.084
4884,6,25,75.306,-125.940,184.084,-132.825,21,115951.091
4885,1,29,782.276,-154.917,19.263,-182.905,01,93596052.035
4885,2,29,128.363,-152.933,9.852,-185.559,02,93596052.102
4886,1,15,146.631,216.214,39.693,-132.681,13,153004162.000
4886,2,15,23.020,219.586,36.883,-132.733,23,153004162.014
4886,3,15,114.836,219.171,34.668,-134.195,23,153004162.023
4887,1,11,370.346,-45.585,-83.681,-224.941,05,143037105.960
4887,2,9,88.277,-24.267,-94.642,-253.137,20,143037106.083
4887,3,9,125.862,-23.950,-94.897,-255.577,20,143037106.091
4888,1,2,46.183,98.286,89.563,-252.377,31,12362732.776
4888,2,2,20.029,98.942,87.898,-250.720,31,12362732.785
4888,3,2,18.767,87.686,87.455,-237.574,21,12362732.842
4888,4,2,110.101,88.174,88.050,-236.608,21,12362732.846
4889,1,38,28.029,16.627,-190.866,-233.411,45,245738779.643
4889,2,38,208.461,9.513,-213.217,-243.068,55,245738779.727
4890,1,7,469.921,-122.996,-74.378,-242.567,34,11928623.478
4890,2,7,250.518,-126.563,-76.574,-242.690,34,11928623.492
4890,3,7,125.831,-125.567,-79.631,-248.590,34,11928623.514
4890,4,7,153.730,-124.608,-78.147,-248.190,34,11928623.520
4891,1,24,520.842,-121.253,132.751,-158.197,00,42925454.388
4891,2,24,27.651,-138.322,140.101,-151.267,05,42925454.454
4891,3,24,133.594,-138.726,140.101,-151.121,05,42925454.456
4891,4,24,100.806,-140.793,141.868,-140.734,05,42925454.492
4891,5,24,217.107,-142.444,139.775,-139.870,05,42925454.501
4892,1,29,186.945,-202.619,28.966,-157.700,15,189222403.549
4893,1,43,646.833,168.818,-106.733,-155.694,14,43974234.965
4894,1,19,191.229,154.808,184.607,-127.086,22,153413006.430
4895,1,1,4.354,72.404,110.929,-229.308,25,164782018.324
4896,1,5,158.917,-50.377,131.165,-270.845,41,69061835.223
4897,1,14,352.341,129.538,-73.895,-266.128,41,218538085.847
4897,2,14,647.659,125.884,-70.534,-285.140,51,218538085.912
4898,1,6,491.781,-59.532,17.181,-234.518,02,348480762.978
4898,2,3,312.290,-22.702,24.931,-270.761,24,348480763.152
4898,3,6,195.929,-54.179,26.269,-276.020,32,348480763.258
4899,1,6,795.693,-61.648,-22.115,-240.467,15,33928454.598
4899,2,6,204.307,-61.886,-21.814,-239.786,15,33928454.601
4900,1,32,527.418,-151.443,-76.148,-214.383,24,65152427.010
4900,2,32,13.990,-141.235,-74.667,-217.309,24,65152427.046
4900,3,7,35.296,-121.966,-62.930,-234.600,24,65152427.141
4900,4,7,8.771,-125.566,-50.746,-239.584,35,65152427.186
4900,5,7,149.652,-132.109,-44.758,-239.872,35,65152427.216
4901,1,24,700.148,-163.126,115.823,-135.113,03,80695967.984
4901,2,24,163.275,-159.761,111.861,-145.146,03,80695968.047
4902,1,32,498.595,-175.928,-64.550,-229.366,44,99368485.150
4902,2,32,287.353,-164.290,-62.050,-259.649,53,99368485.259
4902,3,32,81.336,-159.988,-67.528,-255.091,44,99368485.287
4902,4,32,132.716,-164.807,-72.438,-259.529,54,99368485.316
4903,1,22,323.708,16.660,200.604,-218.188,40,4344919.969
4903,2,22,116.022,13.990,202.306,-221.934,40,4344919.985
4903,3,23,19.292,-20.150,200.326,-242.360,51,4344920.118
4903,4,23,32.797,-33.651,199.377,-255.824,51,4344920.182
4904,1,6,742.855,-84.473,20.115,-234.644,11,17930948.055
4904,2,6,20.266,-66.571,23.277,-231.067,01,17930948.117
4904,3,6,13.522,-62.895,21.654,-229.412,02,17930948.131
4904,4,6,41.884,-58.667,20.813,-230.440,02,17930948.146
4904,5,6,19.371,-56.356,23.932,-231.939,02,17930948.160
4904,6,6,62.757,-55.465,27.602,-230.286,02,17930948.174
4904,7,6,5.211,-56.240,23.147,-232.769,02,17930948.191
4904,8,6,94.134,-55.464,22.512,-233.920,02,17930948.196
4905,1,37,129.535,-5.885,-187.887,-162.074,10,28098740.508
4905,2,38,477.250,-5.125,-201.430,-188.485,30,28098740.607
4905,3,38,188.807,-2.467,-197.592,-192.327,30,28098740.627
4905,4,38,70.929,-2.782,-199.127,-193.403,30,28098740.633
4905,5,38,133.479,-3.732,-197.707,-193.486,30,28098740.639
4906,1,19,260.319,142.976,186.587,-175.495,40,109997149.751
4906,2,19,33.737,144.988,188.833,-175.570,41,109997149.762
4907,1,18,712.728,72.016,204.089,-148.491,23,74446327.292
4907,2,18,46.660,74.579,200.182,-151.100,23,74446327.310
4907,3,18,27.523,73.219,197.837,-154.742,23,74446327.325
4907,4,18,45.076,70.535,199.022,-171.566,22,74446327.382
4907,5,18,168.014,70.323,199.167,-171.605,22,74446327.383
4908,1,37,582.176,-39.220,-207.683,-177.039,35,90967111.334
4908,2,37,88.183,-38.356,-210.607,-175.365,35,90967111.346
4908,3,37,129.253,-38.901,-223.780,-178.686,35,90967111.391
4908,4,37,85.604,-36.865,-225.781,-172.335,35,90967111.414
4908,5,37,114.783,-36.292,-221.639,-177.991,35,90967111.438
4909,1,2,754.758,111.287,72.017,-209.476,02,176155358.962
4909,2,2,245.242,109.182,74.253,-207.164,02,176155358.975
4910,1,40,600.792,66.667,-151.851,-174.792,01,32006793.281
4910,2,40,223.357,66.679,-151.842,-174.800,01,32006793.281
4910,3,40,4.654,66.059,-152.490,-175.156,01,32006793.284
4910,4,40,171.198,62.644,-159.852,-178.848,11,32006793.314
4911,1,14,222.340,91.959,-68.757,-213.400,01,385790113.377
4911,2,14,440.175,101.355,-86.307,-227.129,22,385790113.457
4911,3,14,153.634,113.061,-69.334,-249.800,31,385790113.559
4911,4,14,183.850,114.911,-75.761,-250.319,31,385790113.582
4912,1,9,38.340,-48.624,-54.615,-260.809,22,21343512.991
4912,2,9,638.444,-57.326,-60.004,-281.689,42,21343513.068
4912,3,7,11.682,-72.003,-75.788,-271.666,32,21343513.148
4912,4,7,137.841,-76.351,-86.770,-264.471,32,21343513.194
4912,5,7,65.047,-77.116,-76.273,-251.248,22,21343513.250
4912,6,7,26.524,-77.202,-82.408,-253.411,32,21343513.272
4912,7,7,82.123,-76.897,-82.130,-253.540,32,21343513.273
4913,1,26,208.282,-90.647,179.671,-253.350,52,163088744.777
4913,2,26,71.019,-97.365,179.534,-220.412,41,163088744.998
4913,3,26,135.967,-96.006,182.304,-220.659,41,163088745.009
4914,1,23,219.749,-11.060,174.552,-198.625,21,6818142.693
4914,2,23,380.753,-10.801,174.751,-199.535,21,6818142.697
4914,3,23,212.499,-10.639,174.901,-199.565,21,6818142.697
4914,4,23,70.449,-13.179,175.110,-195.450,21,6818142.714
4914,5,23,116.551,-8.373,174.372,-196.139,21,6818142.730
4915,1,17,528.896,211.305,83.932,-233.974,50,124605140.266
4915,2,17,93.545,200.960,127.803,-220.666,54,124605140.449
4915,3,17,53.978,204.445,129.783,-215.635,54,124605140.470
4915,4,17,140.573,194.764,146.426,-215.551,53,124605140.549
4916,1,5,705.966,-19.996,137.114,-194.567,03,38124656.821
4916,2,5,116.139,-13.431,134.414,-194.871,03,38124656.845
4917,1,24,779.144,-138.128,168.287,-163.111,25,170789093.325
4918,1,28,374.090,-134.919,74.038,-199.824,04,274977819.560
4918,2,28,187.744,-159.681,102.536,-206.975,32,274977819.688
4918,3,28,99.565,-161.560,102.806,-206.737,31,274977819.694
4918,4,24,184.388,-187.407,138.204,-207.712,52,274977819.841
4918,5,28,14.341,-194.093,115.079,-217.771,51,274977819.928
4918,6,28,139.872,-190.027,107.242,-221.020,51,274977819.959
4919,1,35,333.776,-90.192,-157.727,-189.264,20,56217862.845
4919,2,35,70.810,-80.354,-195.904,-206.381,43,56217862.988
4919,3,35,411.846,-77.823,-210.743,-206.101,44,56217863.038
4919,4,35,60.352,-102.437,-184.235,-206.928,40,56217863.159
4919,5,35,123.216,-100.456,-185.759,-209.061,40,56217863.170
4920,1,37,129.597,-48.343,-275.254,-158.117,53,140103136.728
4921,1,36,766.678,36.847,-205.954,-130.029,14,2769347.655
4921,2,36,22.123,33.980,-204.813,-126.972,04,2769347.669
4921,3,36,91.086,32.556,-203.569,-126.594,04,2769347.676
4921,4,36,120.113,36.632,-204.236,-128.758,04,2769347.691
4922,1,17,289.119,189.709,110.311,-179.624,34,373006420.176
4922,2,17,88.266,192.268,109.348,-182.371,35,373006420.189
4922,3,17,404.568,205.053,112.221,-204.950,55,373006420.276
4922,4,17,12.736,149.717,107.888,-227.386,42,373006420.476
4922,5,17,205.312,148.718,107.476,-227.362,42,373006420.479
4923,1,35,449.923,-89.971,-154.866,-160.175,05,518719338.943
4923,2,35,127.631,-93.537,-160.185,-158.878,05,518719338.965
4923,3,35,138.276,-93.695,-161.370,-157.478,05,518719338.971
4923,4,35,96.267,-86.251,-166.279,-156.254,05,518719339.001
4923,5,35,38.150,-88.628,-176.196,-170.804,25,518719339.061
4923,6,35,19.057,-88.629,-174.766,-172.662,25,518719339.069
4923,7,35,130.696,-88.537,-174.712,-172.676,25,518719339.069
4924,1,42,355.845,238.889,-11.011,-167.721,43,232139093.855
4925,1,13,176.351,114.881,-2.997,-254.840,32,42266532.806
4925,2,13,560.625,119.615,3.302,-266.630,32,42266532.853
4925,3,13,20.190,120.265,2.212,-266.489,32,42266532.858
4925,4,13,98.522,121.017,0.898,-265.285,32,42266532.864
4925,5,13,14.983,127.137,15.041,-267.795,43,42266532.916
4925,6,13,129.329,129.652,15.559,-268.522,43,42266532.925
4926,1,21,71.278,33.301,240.230,-209.326,55,27598865.829
4926,2,21,185.361,34.773,244.680,-211.733,55,27598865.847
4927,1,20,2.432,113.286,162.025,-255.164,54,47223271.393
4927,2,20,133.787,106.645,163.818,-255.195,54,47223271.416
4927,3,20,34.416,134.549,176.186,-237.597,50,47223271.534
4927,4,20,109.352,133.910,175.876,-236.152,50,47223271.539
4928,1,19,347.536,158.262,193.115,-172.163,41,66514775.910
4928,2,19,156.724,168.104,192.165,-183.108,50,66514775.959
4928,3,19,73.170,169.209,191.521,-183.357,50,66514775.964
4928,4,19,95.933,156.714,180.699,-172.928,40,66514776.038
4928,5,19,30.722,164.662,183.808,-165.765,42,66514776.075
4928,6,19,99.937,162.406,183.519,-164.110,42,66514776.084
4929,1,38,8.035,10.562,-177.792,-268.254,54,36302601.167
4929,2,38,61.813,8.819,-177.424,-268.227,53,36302601.173
4930,1,15,687.099,169.361,43.343,-164.585,00,251679128.682
4930,2,13,27.661,106.085,-9.593,-210.808,04,251679128.997
4930,3,35,45.495,-75.329,-133.849,-194.687,11,251679129.733
4930,4,35,4.500,-77.721,-133.458,-193.273,11,251679129.742
4930,5,35,92.515,-79.907,-133.319,-190.407,01,251679129.754
4930,6,7,142.731,-78.930,-78.835,-222.896,13,251679129.966
4931,1,36,523.340,24.069,-196.823,-134.438,05,120321864.166
4931,2,36,86.103,54.035,-200.614,-138.229,14,120321864.358
4931,3,36,119.572,54.468,-199.820,-139.609,13,120321864.364
4932,1,29,752.993,-175.746,9.964,-169.907,03,23398220.440
4932,2,29,28.720,-175.446,11.384,-168.756,03,23398220.446
4932,3,29,95.235,-174.287,13.500,-159.413,04,23398220.479
4932,4,29,123.052,-176.317,13.778,-158.242,04,23398220.488
4933,1,30,688.275,-227.277,-94.842,-175.970,45,39383461.716
4933,2,30,158.660,-213.326,-117.645,-175.820,44,39383461.805
4933,3,30,1.398,-218.919,-112.662,-168.812,45,39383461.840
4933,4,30,151.667,-220.827,-111.882,-166.620,45,39383461.850
4934,1,44,672.942,176.500,-76.139,-187.076,21,154181403.765
4934,2,41,327.058,128.513,-133.375,-206.194,31,154181404.023
4935,1,32,441.731,-170.672,-40.642,-196.396,21,45494117.974
4935,2,32,39.220,-182.482,-55.068,-198.417,20,45494118.036
4935,3,32,202.296,-205.943,-75.402,-213.611,40,45494118.151
4935,4,32,97.262,-208.108,-71.801,-225.830,50,45494118.194
4935,5,32,48.240,-207.200,-71.477,-226.214,50,45494118.198
4935,6,32,65.216,-206.040,-73.291,-226.640,50,45494118.205
4935,7,32,106.035,-206.150,-73.242,-226.592,50,45494118.206
4936,1,10,235.003,42.518,-90.631,-233.069,12,26630898.932
4936,2,10,107.949,40.115,-90.655,-242.508,22,26630898.964
4936,3,10,225.556,37.328,-87.217,-248.819,22,26630898.990
4936,4,10,15.345,27.349,-98.791,-269.222,31,26630899.075
4936,5,10,257.921,26.006,-99.351,-270.901,31,26630899.082
4936,6,10,9.396,26.057,-99.357,-270.869,31,26630899.083
4936,7,10,46.318,32.361,-100.859,-261.344,32,26630899.123
4936,8,10,102.511,31.990,-100.704,-261.450,32,26630899.125
4937,1,5,339.992,-14.413,99.653,-243.683,25,17949094.380
4937,2,5,448.176,-12.254,100.622,-246.137,25,17949094.391
4937,3,5,94.226,-9.893,97.686,-238.346,15,17949094.420
4937,4,5,3.328,-10.500,97.321,-240.477,25,17949094.428
4937,5,5,29.636,-10.883,97.662,-241.358,25,17949094.431
4937,6,3,84.642,-1.585,90.816,-239.662,11,17949094.470
4938,1,17,181.960,164.446,124.157,-204.127,33,114885643.283
4938,2,17,574.946,173.218,123.776,-213.891,43,114885643.327
4938,3,17,77.860,174.808,122.803,-207.745,43,114885643.349
4938,4,17,165.233,178.609,137.932,-206.334,43,114885643.401
4939,1,9,226.465,-23.832,-84.870,-240.988,10,21109932.344
4939,2,10,422.027,2.632,-116.572,-291.526,50,21109932.562
4939,3,10,49.858,-5.594,-125.226,-294.044,50,21109932.603
4939,4,11,301.649,-33.201,-127.361,-298.952,50,21109932.696
4940,1,24,759.999,-125.804,133.724,-157.957,00,14767560.264
4940,2,14,47.306,112.669,-100.871,-228.765,23,14767561.405
4940,3,40,70.222,104.677,-144.114,-213.308,35,14767561.560
4940,4,40,32.356,104.011,-143.289,-213.392,35,14767561.564
4940,5,40,90.116,105.541,-143.680,-214.983,35,14767561.571
4941,1,15,409.558,201.387,74.562,-155.674,21,24503137.365
4941,2,15,85.238,205.462,76.453,-154.597,21,24503137.380
4941,3,15,257.411,236.109,76.512,-158.547,42,24503137.483
4941,4,15,56.721,237.174,58.186,-173.416,43,24503137.592
4941,5,15,98.377,226.774,63.196,-176.237,41,24503137.631
4942,1,7,406.728,-134.488,-61.280,-240.788,34,183914315.090
4942,2,7,164.950,-128.877,-66.629,-254.703,44,183914315.143
4942,3,7,12.762,-120.525,-79.383,-258.564,44,183914315.196
4942,4,7,106.543,-109.327,-89.581,-262.517,43,183914315.248
4942,5,7,109.581,-108.489,-89.251,-262.280,43,183914315.251
4942,6,34,199.435,-112.768,-95.700,-225.560,24,183914315.376
4943,1,23,210.567,-51.148,192.931,-162.011,14,55554216.017
4943,2,23,550.007,-60.076,203.258,-167.689,24,55554216.066
4943,3,23,239.426,-57.007,203.877,-167.405,24,55554216.077
4944,1,38,482.740,-27.313,-165.786,-202.189,22,269962288.397
4944,2,38,299.268,-22.525,-162.548,-215.073,22,269962288.444
4945,1,13,266.363,119.058,4.966,-207.094,03,112270908.479
4945,2,13,733.637,118.105,-1.716,-229.504,13,112270908.557
4946,1,1,272.378,54.575,105.514,-219.256,14,16424211.536
4946,2,1,450.015,57.134,104.382,-225.489,15,16424211.559
4946,3,20,117.247,95.982,98.369,-199.658,03,16424211.716
4946,4,20,56.828,94.660,102.057,-199.119,03,16424211.729
4946,5,20,8.506,94.664,102.048,-199.124,03,16424211.729
4946,6,20,14.451,93.957,100.974,-200.107,03,16424211.735
4946,7,20,80.576,92.902,102.185,-200.927,03,16424211.741
4947,1,11,1.718,-62.824,-92.427,-213.537,04,243740967.379
4947,2,11,648.052,-67.071,-100.209,-230.638,24,243740967.444
4947,3,11,23.863,-65.496,-101.896,-230.576,24,243740967.451
4947,4,11,11.596,-65.352,-101.950,-230.532,24,243740967.452
4947,5,11,87.489,-58.775,-102.001,-228.024,14,243740967.475
4947,6,11,3.206,-60.727,-107.289,-223.421,14,243740967.501
4947,7,11,4.847,-61.741,-109.596,-221.434,14,243740967.511
4947,8,11,219.229,-62.208,-111.671,-220.472,14,243740967.519
4948,1,27,299.950,-176.628,98.297,-153.212,14,249677497.980
4948,2,27,237.550,-228.564,101.716,-158.515,43,249677498.154
4948,3,27,175.645,-231.175,98.661,-158.782,43,249677498.168
4948,4,27,150.415,-228.991,90.845,-150.213,33,249677498.207
4948,5,27,136.439,-228.861,89.058,-157.993,42,249677498.234
4949,1,16,97.119,147.687,36.076,-196.691,05,11375263.382
4950,1,25,579.138,-126.078,166.206,-136.422,11,5298353.507
4951,1,26,383.770,-84.872,142.636,-177.879,01,168959042.210
4951,2,26,361.274,-81.827,145.938,-183.180,01,168959042.233
4951,3,25,26.313,-93.792,171.835,-168.653,15,168959042.340
4951,4,25,228.643,-101.557,222.320,-177.144,44,168959042.513
4952,1,11,247.962,-56.843,-100.213,-217.229,04,2101111.196
4952,2,11,25.915,-53.494,-101.084,-231.999,15,2101111.247
4952,3,11,196.969,-53.351,-102.020,-249.992,35,2101111.307
4953,1,12,458.919,65.148,-26.198,-231.184,05,26129243.222
4953,2,14,168.547,84.218,-75.794,-260.214,35,26129243.424
4953,3,14,123.521,90.453,-74.414,-277.187,40,26129243.485
4953,4,14,109.202,95.531,-74.635,-276.875,40,26129243.502
4953,5,14,139.810,94.544,-75.480,-277.663,40,26129243.507
4954,1,19,739.199,178.362,201.180,-176.286,52,63422769.895
4954,2,19,260.801,187.340,182.777,-162.716,43,63422769.976
4955,1,9,146.174,-31.046,-33.201,-239.713,03,11785743.218
4955,2,9,355.897,-28.042,-33.168,-250.495,13,11785743.255
4955,3,9,60.866,-10.964,-46.505,-256.858,24,11785743.331
4955,4,9,266.908,-10.285,-47.253,-256.600,24,11785743.334
4955,5,9,170.155,-12.634,-46.687,-257.507,24,11785743.343
4956,1,16,444.993,158.730,-2.417,-228.380,33,40496449.654
4956,2,16,319.311,159.955,-4.710,-229.646,33,40496449.664
4956,3,14,79.861,130.359,-64.819,-285.264,51,40496450.131
4957,1,43,117.480,263.792,-105.225,-160.057,52,55667208.538
4958,1,31,587.913,-186.321,-31.324,-149.551,05,14414113.194
4958,2,29,129.523,-178.486,-14.905,-175.956,13,14414113.301
4958,3,29,138.863,-178.542,-14.176,-175.986,13,14414113.303
4958,4,32,143.701,-172.590,-24.434,-180.725,11,14414113.346
4959,1,22,1000.000,47.339,165.552,-197.077,22,470001435.189
4960,1,19,481.523,120.931,132.748,-158.661,05,45062913.051
4961,1,10,650.624,14.443,-117.984,-218.258,14,28669528.258
4961,2,10,349.376,21.844,-117.980,-217.818,04,28669528.283
4962,1,8,696.825,-137.028,-2.913,-248.690,31,110028246.482
4962,2,8,15.722,-139.487,-6.251,-246.317,31,110028246.498
4962,3,8,287.452,-151.897,-12.461,-235.669,32,110028246.556
4963,1,22,780.892,33.332,169.426,-227.733,34,6579372.357
4963,2,22,59.509,34.887,167.941,-225.882,33,6579372.367
4963,3,22,59.173,47.126,167.791,-233.916,33,6579372.416
4963,4,22,100.426,42.451,170.545,-231.795,33,6579372.435
4964,1,0,780.387,48.907,40.737,-236.050,05,109122939.659
4965,1,5,569.809,-14.131,134.084,-216.560,13,112630654.747
4965,2,5,430.191,-21.399,125.715,-227.174,14,112630654.798
4966,1,21,20.451,15.540,192.503,-136.081,03,6608817.837
4966,2,21,213.014,14.711,198.514,-140.271,03,6608817.862
4966,3,21,419.374,12.850,200.519,-144.055,02,6608817.877
4966,4,21,40.827,-1.128,192.193,-145.527,01,6608817.932
4967,1,8,108.413,-132.021,19.941,-223.287,13,66952282.448
4967,2,8,84.860,-132.467,19.691,-223.990,23,66952282.451
4967,3,8,538.790,-133.582,17.913,-226.649,23,66952282.462
4967,4,8,123.806,-125.376,48.483,-241.217,34,66952282.579
4967,5,8,11.533,-123.188,45.767,-240.061,24,66952282.591
4967,6,8,13.764,-123.184,45.760,-240.044,24,66952282.591
4967,7,28,118.834,-126.614,58.850,-221.669,24,66952282.667
4968,1,7,747.331,-92.340,-70.266,-226.298,13,31025837.108
4968,2,7,252.669,-90.743,-74.002,-222.399,13,31025837.126
4969,1,24,766.467,-146.784,152.662,-163.089,25,63431412.879
4969,2,24,114.234,-125.508,149.179,-159.912,10,63431412.951
4969,3,24,36.000,-125.595,149.211,-159.959,10,63431412.952
4969,4,24,83.299,-119.178,145.495,-162.161,10,63431412.977
4970,1,11,445.270,-50.163,-78.051,-222.089,05,293604971.430
4971,1,27,404.294,-164.007,86.620,-153.810,05,144589383.460
4972,1,0,101.659,24.549,38.704,-237.563,04,221207291.698
4972,2,0,420.275,40.742,40.787,-272.636,34,221207291.827
4972,3,0,120.595,34.937,38.907,-281.129,34,221207291.862
4972,4,9,6.789,-56.422,-47.273,-296.943,42,221207292.284
4972,5,9,4.642,-61.724,-51.331,-296.230,42,221207292.306
4972,6,7,23.157,-97.832,-69.508,-289.505,52,221207292.443
4972,7,7,44.749,-125.925,-78.663,-268.846,44,221207292.563
4972,8,32,47.787,-173.935,-68.679,-264.088,54,221207292.802
4972,9,32,17.922,-173.767,-69.402,-263.689,54,221207292.805
4972,10,32,95.676,-173.816,-69.435,-263.712,54,221207292.806
4973,1,1,776.810,71.075,106.491,-230.753,25,26482033.674
4973,2,1,86.808,74.908,96.010,-220.341,15,26482033.725
4973,3,1,22.294,68.984,93.361,-228.831,15,26482033.761
4973,4,1,114.088,72.761,92.367,-232.764,25,26482033.779
4974,1,3,402.964,-13.373,63.215,-232.549,01,97318867.139
4974,2,3,98.243,1.402,60.913,-250.782,12,97318867.218
4974,3,3,281.384,2.613,58.371,-253.153,22,97318867.230
4974,4,3,94.216,-3.450,91.066,-272.005,31,97318867.358
4974,5,3,123.193,-5.832,88.139,-267.178,31,97318867.378
4975,1,17,25.298,164.898,129.234,-235.287,52,10077375.041
4975,2,17,565.941,165.088,129.404,-235.678,52,10077375.042
